YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-06-30 00:00,2021,6,30,0,5.5,16,5.4,16,66,2.4,45.0,50,75,2.4,45,53,78,0.7,39,50,0.9,42,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,51,110,0.4,20,45.0,4.0,3.0,51,116,0.4,5.1342165,3.0,4.0,45.0,51
2021-06-30 02:00,2021,6,30,2,5.6,16,5.2,16,67,2.4,45.0,53,75,2.4,45,51,75,0.8,39,53,0.8,42,52,37,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,206,0.4,21,44.0,4.0,3.0,51,113,0.4,5.0922585,3.0,4.0,43.0,51
2021-06-30 04:00,2021,6,30,4,5.6,16,5.3,16,65,2.4,42.0,54,75,2.4,42,50,76,0.8,39,51,0.8,41,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.0,3.0,52,115,0.4,20,46.0,4.0,3.0,52,117,0.4,5.1623775,3.0,4.0,46.0,52
2021-06-30 06:00,2021,6,30,6,5.6,16,5.3,16,65,2.4,42.0,54,75,2.4,42,50,76,0.8,39,51,0.8,41,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.0,3.0,52,115,0.4,20,46.0,4.0,3.0,52,117,0.4,4.8483855,3.0,4.0,46.0,52
2021-06-30 08:00,2021,6,30,8,5.6,16,5.3,16,65,2.4,42.0,54,75,2.4,42,50,76,0.8,39,51,0.8,41,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.0,3.0,52,115,0.4,20,46.0,4.0,3.0,52,117,0.4,4.5329445,3.0,4.0,46.0,52
2021-06-30 10:00,2021,6,30,10,5.5,16,5.3,16,64,2.4,43.0,53,75,2.4,43,52,77,0.8,39,51,0.8,41,51,37,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.1,48,168,0.4,21,45.0,4.1,3.2,52,124,0.4,5.44509,3.2,4.1,43.0,52
2021-06-30 12:00,2021,6,30,12,5.4,16,5.2,16,66,2.3,44.0,53,74,2.4,44,52,75,0.8,40,52,0.8,42,52,39,9,0,0.0,0.0,0.0,0,0,0.0,15,46,34.0,2.9,49,245,0.4,21,44.0,3.5,2.9,50,158,0.4,4.5996615,2.9,34.0,44.0,50
2021-06-30 14:00,2021,6,30,14,5.5,16,5.1,16,67,2.4,45.0,52,74,2.4,45,52,74,0.7,40,52,0.7,42,52,39,9,0,0.0,0.0,0.0,0,0,0.0,15,46,3.4,2.8,50,104,0.4,22,46.0,3.6,2.9,50,275,0.4,5.4737865,2.9,3.6,46.0,50
2021-06-30 16:00,2021,6,30,16,5.6,16,5.2,16,66,2.4,45.0,52,75,2.4,45,52,75,0.7,40,52,0.7,42,52,40,9,0,0.0,0.0,0.0,0,0,0.0,15,43,3.7,3.0,49,101,0.4,22,45.0,3.8,3.0,51,119,0.4,5.10930000000001,3.0,3.8,43.0,51
2021-06-30 18:00,2021,6,30,18,5.6,16,5.2,16,66,2.4,45.0,52,75,2.4,45,52,75,0.7,40,52,0.7,42,52,39,9,0,0.0,0.0,0.0,0,0,0.0,15,43,3.7,3.0,49,101,0.4,22,45.0,3.8,3.0,51,119,0.4,5.2455375,3.0,3.8,43.0,51
2021-06-30 20:00,2021,6,30,20,5.5,16,5.2,16,65,2.4,45.0,52,74,2.4,45,52,76,0.8,40,52,0.8,42,52,39,9,0,0.0,0.0,0.0,0,0,0.0,15,45,3.7,3.0,51,107,0.4,22,45.0,3.7,3.0,51,281,0.4,5.4080775,3.0,3.7,45.0,51
2021-06-30 22:00,2021,6,30,22,5.8,16,5.4,16,64,2.4,45.0,50,79,2.4,45,53,78,0.7,39,50,0.9,42,52,36,9,0,0.0,0.0,0.0,0,0,0.0,15,46,3.6,3.0,52,141,0.4,20,47.0,4.0,3.0,52,287,0.4,4.7723445,3.0,4.0,46.0,52
2021-07-01 00:00,2021,7,1,0,5.7,16,5.5,16,62,2.4,41.0,53,75,2.4,41,54,76,0.9,39,50,1.0,39,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,39,4.0,3.0,45,99,0.4,21,39.0,4.0,3.0,46,101,0.4,3.305284,3.0,4.0,39.0,46
2021-07-01 02:00,2021,7,1,2,5.8,16,5.5,16,67,2.4,45.0,52,73,2.4,45,50,70,0.8,39,54,0.9,40,54,39,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.0,3.0,51,251,0.4,20,48.0,4.0,3.0,53,159,0.4,3.570083,3.0,4.0,47.0,53
2021-07-01 04:00,2021,7,1,4,5.7,16,5.3,16,68,2.4,43.0,54,75,2.4,43,52,80,0.5,38,50,0.5,40,54,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,192,0.4,21,42.0,4.0,3.0,48,103,0.4,3.621971,3.0,4.0,41.0,48
2021-07-01 06:00,2021,7,1,6,5.7,16,5.3,16,66,2.4,43.0,54,75,2.4,43,52,80,0.5,38,47,0.5,40,46,34,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,100,0.4,20,44.0,4.0,3.0,50,115,0.4,3.597338,3.0,4.0,42.0,50
2021-07-01 08:00,2021,7,1,8,5.7,16,5.3,16,66,2.4,43.0,54,75,2.4,43,52,80,0.5,38,47,0.5,40,46,34,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,100,0.4,20,44.0,4.0,3.0,50,115,0.4,3.840862,3.0,4.0,42.0,50
2021-07-01 10:00,2021,7,1,10,5.6,16,5.2,16,61,2.4,44.0,54,75,2.4,43,52,75,0.7,38,52,0.7,40,48,35,9,0,0.0,0.0,0.0,0,0,0.0,15,45,3.7,2.9,49,106,0.4,21,43.0,3.9,3.0,47,99,0.4,3.708451,3.0,3.9,43.0,49
2021-07-01 12:00,2021,7,1,12,5.5,16,5.2,16,67,2.4,42.0,53,74,2.4,42,53,74,0.8,39,50,0.8,40,49,37,9,0,0.0,0.0,0.0,0,0,0.0,15,45,3.4,2.8,50,127,0.4,21,44.0,3.5,2.8,48,113,0.4,4.02201,2.8,3.5,44.0,50
2021-07-01 14:00,2021,7,1,14,5.6,16,5.3,16,65,2.4,42.0,53,73,2.4,42,53,74,0.7,39,51,0.7,39,51,37,9,0,0.0,0.0,0.0,0,0,0.0,15,42,3.7,2.9,45,97,0.4,22,43.0,3.7,3.0,48,101,0.4,3.249509,3.0,3.7,42.0,48
2021-07-01 16:00,2021,7,1,16,5.5,16,5.3,16,64,2.4,42.0,53,75,2.4,42,53,74,0.8,39,51,0.8,39,51,37,9,0,0.0,0.0,0.0,0,0,0.0,15,41,3.2,2.9,47,99,0.4,22,41.0,3.2,2.8,47,109,0.4,2.914169,2.9,3.2,41.0,47
2021-07-01 18:00,2021,7,1,18,5.6,16,5.3,16,63,2.3,42.0,53,74,2.3,42,53,74,0.9,39,51,0.9,39,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,40,2.7,2.5,45,98,0.4,22,41.0,2.8,2.5,47,97,0.4,3.809858,2.5,2.8,40.0,47
2021-07-01 20:00,2021,7,1,20,5.5,16,5.2,16,64,2.4,42.0,53,74,2.3,42,53,75,0.8,39,51,0.8,39,51,36,9,0,0.0,0.0,0.0,0,0,0.0,15,40,3.5,2.9,45,99,0.4,22,40.0,3.7,2.9,45,91,0.4,3.925387,2.9,3.7,40.0,45
2021-07-01 22:00,2021,7,1,22,5.7,16,5.5,16,62,2.4,41.0,53,75,2.4,41,54,76,0.9,39,50,1.0,39,52,35,9,0,0.0,0.0,0.0,0,0,0.0,15,39,4.0,3.0,45,99,0.4,21,39.0,4.0,3.0,46,101,0.4,4.232322,3.0,4.0,39.0,46
2021-07-02 00:00,2021,7,2,0,5.6,16,5.3,16,62,2.4,41.0,51,75,2.4,41,51,74,1.0,37,53,1.0,38,52,33,10,0,0.0,0.0,0.0,0,0,0.0,15,39,4.0,3.0,46,106,0.4,21,38.0,4.0,3.0,45,255,0.4,2.841768,3.0,4.0,38.0,46
2021-07-02 02:00,2021,7,2,2,5.7,16,5.5,16,67,2.4,42.0,53,57,2.4,41,54,75,1.0,38,54,1.0,37,54,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,46,99,0.4,21,43.0,4.0,3.0,47,101,0.4,4.6708452,3.0,4.0,42.0,47
2021-07-02 04:00,2021,7,2,4,5.7,16,5.3,16,68,2.4,43.0,54,75,2.4,43,52,80,0.5,38,50,0.5,37,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,46,4.0,3.0,50,131,0.4,21,43.0,4.0,3.0,47,101,0.4,4.5919125,3.0,4.0,43.0,50
2021-07-02 06:00,2021,7,2,6,5.4,16,5.3,16,66,2.3,41.0,51,73,2.3,41,51,68,0.6,38,46,0.7,37,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,100,0.4,21,44.0,4.0,3.0,48,278,0.4,5.0822877,3.0,4.0,41.0,48
2021-07-02 08:00,2021,7,2,8,5.6,16,5.4,16,66,2.4,41.0,51,73,2.4,41,51,71,0.6,38,46,0.7,37,47,34,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,46,99,0.4,21,42.0,4.0,3.0,48,276,0.4,6.206088,3.0,4.0,40.0,48
2021-07-02 10:00,2021,7,2,10,5.5,16,5.3,16,66,2.4,41.0,51,73,2.4,41,51,71,0.6,38,46,0.7,39,47,34,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,47,99,0.4,21,40.0,4.0,3.0,47,276,0.4,6.4075431,3.0,4.0,40.0,47
2021-07-02 12:00,2021,7,2,12,5.7,16,5.6,16,66,2.4,41.0,51,73,2.4,41,51,71,0.6,38,46,0.7,39,47,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,99,0.4,21,39.0,4.0,3.0,45,276,0.4,6.2436444,3.0,4.0,39.0,48
2021-07-02 14:00,2021,7,2,14,5.7,16,5.6,16,66,2.4,41.0,51,73,2.4,41,51,71,0.6,38,46,0.7,39,47,35,9,0,0.0,0.0,0.0,0,0,0.0,15,44,3.9,3.1,45,109,0.4,22,40.0,3.9,3.1,45,249,0.4,5.3320092,3.1,3.9,40.0,45
2021-07-02 16:00,2021,7,2,16,5.6,16,5.5,16,65,2.4,42.0,51,74,2.4,41,51,73,0.7,38,52,0.7,39,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,42,3.5,2.9,47,100,0.4,21,42.0,3.6,2.9,47,98,0.4,5.2972374,2.9,3.6,42.0,47
2021-07-02 18:00,2021,7,2,18,5.5,16,5.4,16,65,2.4,42.0,51,74,2.4,41,51,73,0.7,38,52,0.7,38,51,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,3.5,2.9,48,100,0.4,21,41.0,3.6,2.9,46,98,0.4,5.7700125,2.9,3.6,41.0,48
2021-07-02 20:00,2021,7,2,20,5.7,16,5.4,16,65,2.4,41.0,51,74,2.4,41,51,73,0.7,38,52,0.7,38,51,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,3.5,2.9,45,100,0.4,21,42.0,3.6,2.9,47,98,0.4,5.708073,2.9,3.6,41.0,47
2021-07-02 22:00,2021,7,2,22,5.4,16,5.3,16,65,2.4,42.0,55,73,2.4,42,51,70,0.8,37,53,0.8,38,52,34,13,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,102,0.4,22,42.0,4.0,3.0,46,95,0.4,5.3304741,3.0,4.0,42.0,47
2021-07-06 00:00,2021,7,6,0,5.8,16,5.3,16,68,2.4,41.0,50,75,2.4,41,53,76,0.8,35,54,0.5,38,54,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,106,0.4,22,42.0,4.0,3.0,47,102,0.4,1.973805,3.0,4.0,42.0,47
2021-07-06 02:00,2021,7,6,2,5.3,16,5.1,16,65,2.4,41.0,52,76,2.4,41,53,76,0.8,35,55,0.9,36,54,31,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,103,0.4,23,42.0,4.0,3.0,49,136,0.4,2.525925,3.0,4.0,41.0,49
2021-07-06 04:00,2021,7,6,4,5.4,16,5.4,16,67,2.4,41.0,55,73,2.4,41,50,80,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,45,99,0.4,22,42.0,4.0,3.0,46,259,0.4,2.5581,3.0,4.0,42.0,46
2021-07-06 06:00,2021,7,6,6,5.7,16,5.5,16,65,2.4,40.0,55,75,2.4,40,52,71,0.8,34,46,0.8,36,55,30,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,49,145,0.4,23,42.0,4.0,3.0,48,121,0.4,2.560935,3.0,4.0,42.0,49
2021-07-06 08:00,2021,7,6,8,5.7,16,5.5,16,65,2.4,40.0,50,75,2.4,41,52,71,1.0,34,48,1.0,38,45,30,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,102,0.4,23,39.0,4.0,3.0,45,98,0.4,2.614515,3.0,4.0,39.0,46
2021-07-06 10:00,2021,7,6,10,5.6,16,5.4,16,65,2.4,41.0,50,75,2.4,41,52,71,1.0,34,48,1.0,38,45,30,9,0,0.0,0.0,0.0,0,0,0.0,15,39,4.0,3.0,45,102,0.4,23,42.0,4.0,3.0,48,98,0.4,2.471565,3.0,4.0,39.0,48
2021-07-06 12:00,2021,7,6,12,5.5,16,5.3,16,65,2.4,42.0,50,75,2.4,42,52,71,1.0,35,48,1.0,39,45,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,102,0.4,23,39.0,4.0,3.0,45,98,0.4,2.268135,3.0,4.0,39.0,46
2021-07-06 14:00,2021,7,6,14,5.6,16,5.2,16,65,2.4,42.0,50,75,2.4,42,52,71,1.0,35,48,1.0,39,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,48,102,0.4,23,41.0,4.0,3.0,46,98,0.4,2.419275,3.0,4.0,41.0,48
2021-07-06 16:00,2021,7,6,16,5.5,16,5.4,16,65,2.4,42.0,50,75,2.4,42,52,71,1.0,36,48,1.0,39,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,102,0.4,23,43.0,4.0,3.0,49,98,0.4,2.697825,3.0,4.0,41.0,49
2021-07-06 18:00,2021,7,6,18,5.6,16,5.3,16,65,2.4,41.0,50,75,2.4,41,52,71,1.0,36,48,1.0,39,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,50,102,0.4,23,40.0,4.0,3.0,45,98,0.4,2.688465,3.0,4.0,40.0,50
2021-07-06 20:00,2021,7,6,20,5.7,16,5.4,16,65,2.4,41.0,50,75,2.4,41,52,71,1.0,36,48,1.0,38,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,23,40.0,4.0,3.0,46,98,0.4,2.796045,3.0,4.0,40.0,46
2021-07-06 22:00,2021,7,6,22,5.7,16,5.4,16,65,2.4,41.0,50,75,2.4,41,52,71,1.0,36,48,1.0,38,45,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,49,127,0.4,23,40.0,4.0,3.0,49,146,0.4,2.30223,3.0,4.0,40.0,49
2021-07-07 00:00,2021,7,7,0,5.6,16,5.4,16,62,2.4,41.0,52,76,2.4,41,54,74,1.0,36,55,1.0,38,55,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,46,106,0.4,23,40.0,4.0,3.0,46,107,0.4,1.120168,3.0,4.0,40.0,46
2021-07-07 02:00,2021,7,7,2,5.3,16,5.3,16,68,2.4,41.0,50,75,2.4,41,53,76,0.8,35,53,0.5,38,54,32,13,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,106,0.4,22,42.0,4.0,3.0,47,132,0.4,0.916748,3.0,4.0,41.0,47
2021-07-07 04:00,2021,7,7,4,5.5,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,1.177169,3.0,4.0,41.0,48
2021-07-07 06:00,2021,7,7,6,5.7,16,5.3,16,66,2.4,41.0,53,74,2.4,41,54,71,0.9,35,47,0.9,39,44,30,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,107,0.4,23,42.0,4.0,3.0,47,284,0.4,1.296309,3.0,4.0,42.0,47
2021-07-07 08:00,2021,7,7,8,5.7,16,5.3,16,66,2.4,41.0,53,74,2.4,41,54,71,0.9,35,51,0.9,39,46,30,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,107,0.4,23,42.0,4.0,3.0,47,284,0.4,1.283898,3.0,4.0,42.0,47
2021-07-07 10:00,2021,7,7,10,5.6,16,5.3,16,66,2.4,41.0,53,74,2.4,41,54,71,0.9,35,51,0.9,38,46,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,107,0.4,23,39.0,4.0,3.0,45,284,0.4,1.226617,3.0,4.0,39.0,46
2021-07-07 12:00,2021,7,7,12,5.8,16,5.5,16,66,2.4,42.0,53,74,2.4,41,54,71,0.9,35,51,0.9,38,46,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,107,0.4,23,41.0,4.0,3.0,46,284,0.4,1.07135,3.0,4.0,41.0,46
2021-07-07 14:00,2021,7,7,14,5.5,16,5.2,16,66,2.4,42.0,53,74,2.4,42,54,71,0.9,36,51,0.9,38,46,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,107,0.4,23,40.0,4.0,3.0,46,284,0.4,1.082613,3.0,4.0,40.0,46
2021-07-07 16:00,2021,7,7,16,5.7,16,5.4,16,65,2.4,42.0,53,74,2.4,42,53,73,0.8,36,52,0.8,38,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,3.1,2.7,47,231,0.4,23,44.0,3.3,2.7,48,251,0.4,1.221808,2.7,3.3,43.0,48
2021-07-07 18:00,2021,7,7,18,5.7,16,5.5,16,65,2.4,42.0,53,74,2.4,41,53,73,0.8,36,52,0.8,38,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,3.1,2.7,46,231,0.4,23,41.0,3.3,2.7,47,251,0.4,1.337392,2.7,3.3,41.0,47
2021-07-07 20:00,2021,7,7,20,5.6,16,5.3,16,65,2.4,40.0,53,74,2.4,40,53,73,0.8,36,52,0.8,38,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,3.1,2.7,48,231,0.4,23,43.0,3.3,2.7,49,251,0.4,1.242605,2.7,3.3,43.0,49
2021-07-07 22:00,2021,7,7,22,5.6,16,5.4,16,62,2.4,41.0,52,76,2.4,41,54,74,1.0,36,55,1.0,38,55,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,46,106,0.4,23,40.0,4.0,3.0,46,107,0.4,1.180368,3.0,4.0,40.0,46
2021-07-08 00:00,2021,7,8,0,5.6,16,5.5,16,65,2.4,41.0,55,75,2.4,41,52,79,0.9,36,55,0.9,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,121,0.4,24,40.0,4.0,3.0,46,277,0.4,3.118626,3.0,4.0,40.0,48
2021-07-08 02:00,2021,7,8,2,5.3,16,5.3,16,66,2.4,41.0,52,75,2.4,41,54,75,1.0,36,54,1.0,37,55,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,22,40.0,4.0,3.0,45,97,0.4,2.98899,3.0,4.0,40.0,45
2021-07-08 04:00,2021,7,8,4,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.30723,3.0,4.0,41.0,48
2021-07-08 06:00,2021,7,8,6,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.478518,3.0,4.0,41.0,48
2021-07-08 08:00,2021,7,8,8,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.256578,3.0,4.0,41.0,48
2021-07-08 10:00,2021,7,8,10,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.204252,3.0,4.0,41.0,48
2021-07-08 12:00,2021,7,8,12,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.104748,3.0,4.0,41.0,48
2021-07-08 14:00,2021,7,8,14,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,46,101,0.4,23,43.0,4.0,3.0,49,128,0.4,2.9421,3.0,4.0,42.0,49
2021-07-08 16:00,2021,7,8,16,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,46,101,0.4,23,43.0,4.0,3.0,49,128,0.4,3.962376,3.0,4.0,42.0,49
2021-07-08 18:00,2021,7,8,18,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,39,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,46,101,0.4,23,39.0,4.0,3.0,45,128,0.4,3.566484,3.0,4.0,39.0,46
2021-07-08 20:00,2021,7,8,20,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,39,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,46,101,0.4,23,39.0,4.0,3.0,45,128,0.4,3.42693,3.0,4.0,39.0,46
2021-07-08 22:00,2021,7,8,22,5.6,16,5.5,16,65,2.4,41.0,55,75,2.4,41,52,79,0.9,36,55,0.9,37,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,104,0.4,24,43.0,4.0,3.0,49,232,0.4,3.416454,3.0,4.0,40.0,49
2021-07-09 00:00,2021,7,9,0,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,102,0.4,24,40.0,4.0,3.0,46,112,0.4,3.167514,3.0,4.0,40.0,47
2021-07-09 02:00,2021,7,9,2,5.8,16,5.5,16,65,2.4,41.0,52,75,2.4,41,56,75,0.8,35,54,0.8,36,54,32,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,106,0.4,24,41.0,4.0,3.0,47,109,0.4,2.832966,3.0,4.0,41.0,47
2021-07-09 04:00,2021,7,9,4,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.19761,3.0,4.0,41.0,48
2021-07-09 06:00,2021,7,9,6,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.479238,3.0,4.0,41.0,48
2021-07-09 08:00,2021,7,9,8,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,24,42.0,4.0,3.0,47,112,0.4,3.362454,3.0,4.0,40.0,47
2021-07-09 10:00,2021,7,9,10,5.8,16,5.6,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,24,42.0,4.0,3.0,47,112,0.4,2.933082,3.0,4.0,40.0,47
2021-07-09 12:00,2021,7,9,12,5.8,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,45,102,0.4,24,41.0,4.0,3.0,45,112,0.4,3.183768,3.0,4.0,41.0,45
2021-07-09 14:00,2021,7,9,14,5.7,16,5.3,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,39,4.0,3.0,45,102,0.4,24,42.0,4.0,3.0,48,112,0.4,3.28113,3.0,4.0,39.0,48
2021-07-09 16:00,2021,7,9,16,5.5,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,49,102,0.4,24,40.0,4.0,3.0,46,112,0.4,3.346308,3.0,4.0,40.0,49
2021-07-09 18:00,2021,7,9,18,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,24,42.0,4.0,3.0,48,112,0.4,3.136734,3.0,4.0,40.0,48
